Id,Dwelling Type,Lot Frontage,Lot Area,Alley,Land Contour,Neighborhood,Location Condition,Overall Quality,Overall Cond,Year Built,Masonry/Veneer Area,Basement Finished Area,Basement Unfinished Area,Basement Area,1st Floor Area,2nd Floor Area,Living Area Above Grade,Basement Full Baths,Basement Half baths,Full Baths Above Grade,Half Baths Above Grade,Bedrooms Above Grade,Kitchens Above Grade,Kitchen Qual,Total Rooms Above Grade,Fireplaces,Garage Yr Built,Garage Finish,Garage Cars,Wood Deck Area,Open Porch Area,Enclosed Porch Area,3 Season Porch Area,Screen Porch Area,Pool Area,Sale Condition,Sale Price
1196,2-STORY 1946 & NEWER,51.0,8029,,Level,Gilbert,Normal,6,5,2005,0.0,0,728,728,728,728,1456,0,0,2,1,3,1,Good,8,0,2005.0,Finished,2,100,24,0,0,0,0,Normal Sale,176000
1197,2-STORY 1946 & NEWER,58.0,14054,,Level,Gilbert,Normal,7,5,2006,0.0,0,879,879,879,984,1863,0,0,2,1,4,1,Good,9,1,2006.0,Finished,3,100,17,0,0,0,0,Home was not completed when last assessed (associated with New Homes),219210
1198,2-1/2 STORY ALL AGES,65.0,8850,,Banked,Old Town,Normal,7,6,1916,0.0,0,815,815,815,875,1690,0,0,1,0,3,1,Average,7,1,1916.0,Unfinished,1,0,0,330,0,0,0,Normal Sale,144000
1199,1-STORY 1946 & NEWER,70.0,9100,,Level,College Creek,Normal,7,5,2001,0.0,0,1212,1212,1212,0,1212,0,0,2,0,3,1,Good,6,0,2001.0,Rough Finished,2,356,0,0,0,0,0,Normal Sale,178000
1200,1-STORY 1946 & NEWER,75.0,11235,,Level,Sawyer,Normal,4,5,1963,51.0,547,504,1051,1382,0,1382,0,0,1,1,3,1,Average,6,1,1974.0,Unfinished,2,0,82,0,0,0,0,Normal Sale,148000
1202,2-STORY 1946 & NEWER,80.0,10400,,Level,College Creek,Normal,7,5,1998,0.0,0,866,866,866,913,1779,0,0,2,1,3,1,Good,6,0,1998.0,Rough Finished,2,198,36,0,0,0,0,Normal Sale,197900
1203,1-1/2 STORY ALL AGES,50.0,6000,,Level,Brookside,Normal,5,8,1925,0.0,0,884,884,884,464,1348,1,0,1,0,3,1,Average,5,1,1960.0,Unfinished,1,0,0,208,0,0,0,Normal Sale,117000
1204,1-STORY 1946 & NEWER,75.0,9750,,Level,College Creek,Normal,7,5,2000,171.0,0,1630,1630,1630,0,1630,0,0,2,0,3,1,Good,6,1,2000.0,Unfinished,2,74,234,0,0,0,0,Normal Sale,213000
1205,1-STORY 1946 & NEWER,78.0,10140,,Level,Northwest Ames,Normal,5,6,1975,0.0,788,268,1056,1074,0,1074,1,0,1,1,3,1,Average,6,0,1975.0,Rough Finished,2,0,88,0,0,0,0,Normal Sale,153500
1206,1-STORY 1946 & NEWER,90.0,14684,,Level,Sawyer West,Normal,7,7,1990,234.0,485,1496,2158,2196,0,2196,0,0,2,0,3,1,Good,7,1,1990.0,Rough Finished,3,84,70,0,0,0,0,Normal Sale,271900
1207,1-STORY 1946 & NEWER,,8900,,Level,Sawyer West,Normal,4,4,1966,0.0,1056,0,1056,1056,0,1056,1,0,1,0,2,1,Average,5,0,1966.0,Unfinished,1,0,42,0,0,0,0,Normal Sale,107000
1208,1-STORY 1946 & NEWER,70.0,9135,,Level,College Creek,Normal,6,5,2003,120.0,340,1342,1682,1700,0,1700,1,0,2,0,3,1,Good,7,0,2003.0,Rough Finished,2,192,23,0,0,0,0,Normal Sale,200000
1209,1-STORY 1946 & NEWER,70.0,7763,,Level,North Ames,Normal,5,7,1962,0.0,504,319,931,1283,0,1283,1,0,1,0,3,1,Average,6,0,1980.0,Unfinished,2,0,0,0,0,0,0,Normal Sale,140000
1210,1-STORY 1946 & NEWER,85.0,10182,,Level,Somerset,Near Railroad,8,5,2006,420.0,1220,440,1660,1660,0,1660,1,0,2,0,3,1,Good,8,1,2006.0,Rough Finished,2,322,50,0,0,0,0,Home was not completed when last assessed (associated with New Homes),290000
1211,2-STORY 1946 & NEWER,70.0,11218,,Level,Sawyer West,Normal,6,5,1992,0.0,0,1055,1055,1055,790,1845,0,0,2,1,3,1,Good,8,1,1992.0,Rough Finished,2,635,104,0,0,0,0,Normal Sale,189000
1212,1-1/2 STORY ALL AGES,152.0,12134,,Banked,Gilbert,Normal,8,7,1988,0.0,427,132,559,1080,672,1752,0,0,2,0,4,1,Average,8,0,1988.0,Rough Finished,2,325,12,0,0,0,0,Normal Sale,164000
1213,1-STORY 1945 & OLDER,50.0,9340,,Level,Edwards,Normal,4,6,1941,0.0,344,328,672,672,0,672,1,0,1,0,2,1,Average,4,0,1941.0,Unfinished,1,0,113,0,0,0,0,Normal Sale,113000
1214,SPLIT OR MULTI-LEVEL,,10246,,Level,Sawyer,Normal,4,9,1965,0.0,648,0,648,960,0,960,1,1,0,0,0,1,Average,3,0,1965.0,Unfinished,1,88,0,0,0,0,0,Normal Sale,145000
1215,SPLIT FOYER,69.0,10205,,Level,North Ames,Normal,5,5,1962,0.0,784,141,925,999,0,999,1,0,1,0,3,1,Average,6,0,1962.0,Unfinished,1,150,72,0,0,0,0,Normal Sale,134500
1216,1-STORY 1946 & NEWER,99.0,7094,,Level,Sawyer,Normal,5,5,1966,0.0,180,340,894,894,0,894,0,0,1,0,3,1,Average,5,0,1966.0,Rough Finished,1,0,0,0,0,0,0,Normal Sale,125000
1217,DUPLEX,68.0,8930,,Level,Sawyer,Adjacent Railroad,6,5,1978,0.0,0,0,0,1318,584,1902,0,0,2,0,4,2,Average,8,0,1978.0,Unfinished,2,0,0,0,0,0,0,Normal Sale,112000
1218,1-STORY 1946 & NEWER,72.0,8640,,Level,Somerset,Normal,8,5,2009,72.0,936,364,1300,1314,0,1314,1,0,2,0,3,1,Good,6,0,2009.0,Rough Finished,2,135,112,0,0,0,0,Home was not completed when last assessed (associated with New Homes),229456
1219,1-1/2 STORY ALL AGES,52.0,6240,,Level,Brookside,Normal,4,5,1947,0.0,0,0,0,672,240,912,0,0,1,0,2,1,Average,3,0,,No Garage,0,0,0,0,0,0,0,Normal Sale,80500
1220,2-STORY PUD,21.0,1680,,Level,Briardale,Normal,6,5,1971,236.0,0,672,672,672,546,1218,0,0,1,1,3,1,Average,7,0,,No Garage,0,201,0,0,0,0,0,"Abnormal Sale -  trade, foreclosure, short sale",91500
1221,1-STORY 1946 & NEWER,66.0,7800,,Level,North Ames,Normal,5,5,1964,0.0,312,0,912,912,0,912,0,0,1,0,2,1,Average,5,0,1964.0,Unfinished,1,0,0,0,0,0,0,"Abnormal Sale -  trade, foreclosure, short sale",115000
1222,1-STORY 1946 & NEWER,55.0,8250,,Level,Sawyer,Adjacent Feeder St,5,5,1968,0.0,250,210,952,1211,0,1211,0,0,1,0,3,1,Average,5,1,1968.0,Unfinished,1,0,63,0,0,0,0,Normal Sale,134000
1223,1-1/2 STORY ALL AGES,78.0,10496,,Level,North Ames,Adjacent Arterial St,6,6,1949,320.0,196,844,1040,1168,678,1846,0,0,2,0,3,1,Average,7,1,1949.0,Unfinished,1,0,0,0,0,0,0,Normal Sale,143000
1224,1-STORY 1946 & NEWER,89.0,10680,,Level,North Ames,Normal,5,3,1951,44.0,756,1380,2136,2136,0,2136,0,0,2,0,4,1,Average,7,0,1951.0,Unfinished,2,0,30,0,0,0,0,Normal Sale,137900
1225,2-STORY 1946 & NEWER,60.0,15384,,Level,Gilbert,Adjacent Railroad,7,5,2004,0.0,724,64,788,788,702,1490,1,0,2,1,3,1,Good,8,1,2004.0,Finished,2,100,75,0,0,0,0,Normal Sale,184000
1226,SPLIT OR MULTI-LEVEL,65.0,10482,,Level,North Ames,Normal,6,8,1958,63.0,507,81,588,1138,0,1138,0,1,1,0,3,1,Average,6,0,1958.0,Rough Finished,1,224,0,0,0,0,0,Normal Sale,145000
1227,2-STORY 1946 & NEWER,86.0,14598,,Level,Somerset,Adjacent Feeder St,6,5,2007,74.0,0,894,894,894,1039,1933,0,0,2,1,4,1,Good,9,1,2007.0,Finished,3,100,18,0,0,0,0,Normal Sale,214000
1228,1-STORY 1946 & NEWER,72.0,8872,,Level,North Ames,Normal,5,8,1965,300.0,595,317,912,912,0,912,1,0,1,0,2,1,Good,5,0,1992.0,Unfinished,2,0,240,0,0,0,0,Normal Sale,147000
1229,1-STORY PUD,65.0,8769,,Level,Northridge Heights,Normal,9,5,2008,766.0,1540,162,1702,1702,0,1702,1,0,1,1,1,1,Excellent,7,1,2008.0,Finished,3,0,72,0,0,224,0,Home was not completed when last assessed (associated with New Homes),367294
1230,SPLIT OR MULTI-LEVEL,70.0,7910,,Level,North Ames,Normal,5,5,1960,0.0,666,409,1075,1507,0,1507,0,0,2,0,4,1,Average,7,0,1960.0,Unfinished,1,0,0,0,0,0,0,Normal Sale,127000
1231,DUPLEX,,18890,,Level,Sawyer,Adjacent Railroad,5,5,1977,1.0,498,652,1361,1361,1259,2620,0,0,2,2,4,2,Average,12,1,1977.0,Rough Finished,2,155,24,145,0,0,0,Normal Sale,190000
1232,DUPLEX,70.0,7728,,Level,North Ames,Normal,5,6,1962,120.0,803,303,1106,1190,0,1190,1,0,1,0,3,1,Average,6,0,1962.0,Unfinished,2,0,18,0,0,0,0,Normal Sale,132500
1233,DUPLEX,70.0,9842,,Level,North Ames,Normal,4,5,1962,0.0,0,0,0,1224,0,1224,0,0,2,0,2,2,Average,6,0,1962.0,Unfinished,2,0,0,0,0,0,0,Normal Sale,101800
1234,1-STORY 1946 & NEWER,,12160,,Level,North Ames,Normal,5,5,1959,180.0,1000,188,1188,1188,0,1188,1,0,1,0,3,1,Average,6,0,1959.0,Rough Finished,2,0,0,0,0,0,0,"Abnormal Sale -  trade, foreclosure, short sale",142000
1235,2-STORY 1945 & OLDER,55.0,8525,,Banked,South & West of Iowa State,Normal,5,6,1911,0.0,0,940,940,1024,940,1964,0,0,1,1,4,1,Average,7,0,,No Garage,0,0,192,0,0,0,0,"Abnormal Sale -  trade, foreclosure, short sale",130000
1236,2-STORY 1945 & OLDER,96.0,13132,,Level,Crawford,Normal,5,5,1914,0.0,0,747,747,892,892,1784,0,0,1,1,4,1,Average,9,0,1914.0,Unfinished,1,203,40,0,0,0,0,Normal Sale,138887
1237,2-STORY PUD,36.0,2628,,Level,Northridge Heights,Normal,7,5,2003,106.0,0,764,764,764,862,1626,0,0,2,1,2,1,Good,6,0,2003.0,Rough Finished,2,0,27,0,0,0,0,Normal Sale,175500
1238,2-STORY 1946 & NEWER,41.0,12393,,Level,College Creek,Normal,7,5,2004,0.0,0,847,847,847,1101,1948,0,0,2,1,4,1,Good,8,1,2004.0,Finished,2,100,48,0,0,0,0,Normal Sale,195000
1239,1-STORY 1946 & NEWER,63.0,13072,,Level,Sawyer West,Adjacent Railroad,6,5,2005,0.0,0,1141,1141,1141,0,1141,0,0,1,1,3,1,Average,6,0,2005.0,Unfinished,2,0,0,0,0,0,0,"Abnormal Sale -  trade, foreclosure, short sale",142500
1240,1-STORY 1946 & NEWER,64.0,9037,,Hillside,Timberland,Normal,8,5,2006,32.0,428,1048,1476,1484,0,1484,0,0,2,0,2,1,Excellent,6,1,2006.0,Rough Finished,2,120,33,0,0,0,0,Normal Sale,265900
1241,2-STORY 1946 & NEWER,65.0,8158,,Level,College Creek,Normal,7,5,2003,252.0,550,334,884,884,884,1768,1,0,2,1,3,1,Good,8,0,2003.0,Rough Finished,2,0,63,0,0,0,0,Normal Sale,224900
1242,1-STORY 1946 & NEWER,83.0,9849,,Level,Somerset,Normal,7,6,2007,0.0,0,1689,1689,1689,0,1689,0,0,2,0,3,1,Good,7,0,2007.0,Rough Finished,3,0,56,0,0,0,0,Home was not completed when last assessed (associated with New Homes),248328
1243,SPLIT FOYER,85.0,10625,,Level,Northwest Ames,Normal,7,6,1974,81.0,885,0,1053,1173,0,1173,1,0,2,0,3,1,Good,6,2,1974.0,Rough Finished,2,0,120,0,0,0,0,Sale between family members,170000
1244,1-STORY 1946 & NEWER,107.0,13891,,Level,Northridge Heights,Normal,10,5,2006,,1386,690,2076,2076,0,2076,1,0,2,1,2,1,Excellent,7,1,2006.0,Finished,3,216,229,0,0,0,0,Home was not completed when last assessed (associated with New Homes),465000
1245,2-STORY 1945 & OLDER,,11435,,Hillside,Crawford,Normal,8,7,1929,0.0,0,792,792,792,725,1517,0,0,1,0,3,1,Good,7,2,1931.0,Unfinished,2,0,0,0,0,0,0,Normal Sale,230000
1246,SPLIT OR MULTI-LEVEL,78.0,12090,,Level,Northwest Ames,Normal,6,7,1984,74.0,0,585,585,1140,728,1868,0,0,3,1,3,1,Average,7,1,1984.0,Finished,2,268,112,0,0,147,0,"Abnormal Sale -  trade, foreclosure, short sale",178000
1247,2-STORY 1946 & NEWER,65.0,8125,,Level,Somerset,Normal,7,5,2005,0.0,0,756,756,756,797,1553,0,0,2,1,3,1,Good,6,0,2005.0,Rough Finished,2,0,45,0,0,0,0,Home was not completed when last assessed (associated with New Homes),186500
1248,SPLIT OR MULTI-LEVEL,,12328,,Level,Mitchell,Normal,6,5,1976,335.0,539,473,1012,1034,0,1034,1,0,1,0,3,1,Average,6,0,1976.0,Unfinished,3,0,0,0,0,0,0,Normal Sale,169900
1250,1-STORY 1946 & NEWER,60.0,7200,,Level,North Ames,Normal,5,7,1950,0.0,534,246,876,988,0,988,0,0,1,0,3,1,Average,6,0,1950.0,Unfinished,1,0,80,0,0,0,0,Normal Sale,119000
1251,1-STORY 1946 & NEWER,93.0,11160,,Level,North Ames,Normal,7,5,1968,0.0,1065,1045,2110,2110,0,2110,1,0,2,1,3,1,Excellent,8,2,1968.0,Finished,2,0,0,0,0,0,0,Normal Sale,244000
1252,1-STORY PUD,,3136,,Level,Northridge Heights,Normal,7,5,2003,163.0,0,1405,1405,1405,0,1405,0,0,2,0,2,1,Good,6,1,2003.0,Rough Finished,2,148,36,0,0,0,0,Normal Sale,171750
1253,1-STORY 1946 & NEWER,62.0,9858,,Level,Mitchell,Normal,5,6,1968,0.0,510,354,864,874,0,874,1,0,1,0,3,1,Average,5,0,1968.0,Rough Finished,1,33,0,0,0,0,0,Normal Sale,130000
1254,2-STORY 1946 & NEWER,,17542,,Level,Veenker,Normal,7,7,1974,0.0,125,36,1192,1516,651,2167,1,0,2,1,3,1,Good,9,2,1974.0,Rough Finished,2,220,47,0,0,0,0,Normal Sale,294000
1255,2-STORY 1946 & NEWER,60.0,6931,,Level,Edwards,Normal,7,5,2003,92.0,0,746,746,760,896,1656,0,0,2,1,3,1,Good,7,1,2003.0,Finished,2,178,128,0,0,0,0,Normal Sale,165400
1256,1-1/2 STORY ALL AGES,52.0,6240,,Level,Brookside,Normal,6,6,1931,0.0,425,459,884,959,408,1367,0,0,1,0,3,1,Average,6,1,1978.0,Unfinished,1,0,0,0,0,120,0,Normal Sale,127500
1257,1-STORY 1946 & NEWER,91.0,14303,,Level,Northridge,Normal,8,5,1994,554.0,1314,672,1986,1987,0,1987,1,0,2,0,2,1,Good,7,1,1994.0,Finished,2,262,36,0,0,0,0,Normal Sale,301500
1258,1-STORY 1945 & OLDER,56.0,4060,,Level,Edwards,Adjacent Feeder St,5,8,1922,0.0,0,864,864,864,0,864,0,0,1,0,2,1,Average,4,0,,No Garage,0,0,96,0,0,0,0,Normal Sale,99900
1259,SPLIT OR MULTI-LEVEL,59.0,9587,,Level,Gilbert,Normal,7,5,2005,182.0,655,201,856,1166,0,1166,1,0,2,0,2,1,Good,5,0,2005.0,Finished,2,212,0,0,0,0,0,Normal Sale,190000
1260,1-STORY 1946 & NEWER,65.0,9750,,Level,North Ames,Normal,6,8,1969,0.0,602,14,1054,1054,0,1054,1,0,1,1,3,1,Average,6,0,1969.0,Unfinished,2,180,0,0,0,80,0,Normal Sale,151000
1261,2-STORY 1946 & NEWER,,24682,,Level,Gilbert,Adjacent Railroad,6,5,1999,0.0,0,841,841,892,783,1675,0,0,2,1,3,1,Average,7,1,1999.0,Finished,2,0,103,0,0,0,0,Normal Sale,181000
1262,1-STORY 1946 & NEWER,80.0,9600,,Level,North Ames,Normal,5,6,1956,0.0,504,546,1050,1050,0,1050,0,0,1,0,2,1,Average,5,0,1956.0,Unfinished,1,0,0,0,0,0,0,Normal Sale,128900
1263,1-1/2 STORY ALL AGES,,11250,,Level,Clear Creek,Normal,4,5,1957,0.0,0,1104,1104,1104,684,1788,1,0,1,0,5,1,Average,8,2,1957.0,Unfinished,1,120,0,0,0,0,0,Normal Sale,161500
1264,2-STORY 1945 & OLDER,60.0,13515,Pave,Level,Brookside,Normal,6,6,1919,0.0,0,764,764,1060,764,1824,0,0,1,0,3,1,Average,8,1,1940.0,Unfinished,2,0,0,126,0,0,0,Normal Sale,180500
1265,1-STORY PUD,34.0,4060,,Level,North Ames,Normal,6,5,1998,0.0,266,1139,1405,1337,0,1337,1,0,2,0,2,1,Good,5,0,1998.0,Finished,2,144,68,0,0,0,0,"Abnormal Sale -  trade, foreclosure, short sale",181000
1266,2-STORY PUD,35.0,3735,,Level,Somerset,Normal,7,5,1999,218.0,450,241,691,713,739,1452,1,0,2,1,3,1,Good,6,0,1999.0,Unfinished,2,0,34,0,0,0,0,Normal Sale,183900
1267,2 FAMILY CONVERSION,60.0,10120,,Banked,Old Town,Adjacent Feeder St,7,4,1910,0.0,0,925,925,964,925,1889,0,0,1,1,4,2,Average,9,1,1960.0,Unfinished,1,0,0,264,0,0,0,Normal Sale,122000
1268,1-STORY 1946 & NEWER,89.0,13214,,Hillside,Timberland,Normal,9,5,2008,0.0,0,2002,2002,2018,0,2018,0,0,2,0,3,1,Excellent,10,1,2009.0,Finished,3,144,76,0,0,0,0,Normal Sale,378500
1269,1-1/2 STORY ALL AGES,,14100,,Level,Crawford,Normal,8,9,1935,632.0,192,536,728,1968,1479,3447,0,0,3,1,4,1,Good,11,2,1982.0,Unfinished,3,314,12,0,0,0,0,Normal Sale,381000
1270,1-1/2 STORY ALL AGES,78.0,11344,,Level,North Ames,Adjacent Feeder St,5,5,1958,180.0,460,414,874,874,650,1524,0,0,1,1,3,1,Average,7,0,1958.0,Unfinished,1,0,0,0,0,0,0,Normal Sale,144000
1272,1-STORY 1946 & NEWER,,9156,,Level,Northwest Ames,Near Pos Feature,6,7,1968,0.0,0,1489,1489,1489,0,1489,0,0,2,0,3,1,Good,7,1,1968.0,Rough Finished,2,0,0,0,0,0,0,Normal Sale,185750
1273,1-STORY 1946 & NEWER,,13526,,Level,Sawyer,Normal,5,6,1965,114.0,560,0,935,935,0,935,1,0,1,0,3,1,Average,5,0,1965.0,Unfinished,1,180,0,0,0,0,0,Normal Sale,137000
1274,SPLIT OR MULTI-LEVEL,124.0,11512,,Level,Edwards,Normal,6,7,1959,84.0,719,300,1019,1357,0,1357,1,0,1,0,2,1,Excellent,5,1,1959.0,Rough Finished,1,0,0,0,0,163,0,Normal Sale,177000
1275,1-1/2 STORY ALL AGES,53.0,5362,,Level,Crawford,Normal,5,6,1910,0.0,0,661,661,661,589,1250,0,0,2,0,3,1,Average,8,1,1985.0,Unfinished,2,242,0,81,0,0,0,Normal Sale,139000
1276,DUPLEX,95.0,11345,,Level,North Ames,Adjacent Feeder St,5,5,1948,567.0,220,708,928,928,992,1920,0,0,2,0,4,2,Average,10,0,1948.0,Unfinished,2,0,0,0,0,0,0,Normal Sale,137000
1277,2-STORY 1946 & NEWER,,12936,,Level,Northwest Ames,Normal,6,6,1972,0.0,593,130,723,735,660,1395,0,1,1,1,3,1,Average,6,1,1972.0,Unfinished,2,294,116,0,0,0,0,Normal Sale,162000
1278,SPLIT OR MULTI-LEVEL,,17871,,Level,Northwest Ames,Normal,6,5,1967,359.0,528,1152,1680,1724,0,1724,1,0,1,1,3,1,Average,7,1,1967.0,Rough Finished,2,0,0,0,0,0,0,Normal Sale,197900
1279,2-STORY 1946 & NEWER,75.0,9473,,Level,College Creek,Normal,8,5,2002,,804,324,1128,1128,903,2031,1,0,2,1,3,1,Good,7,1,2002.0,Rough Finished,2,0,211,0,0,0,0,Normal Sale,237000
1280,1-1/2 STORY ALL AGES,60.0,7500,,Level,Iowa DOT and Rail Road,Normal,4,4,1920,0.0,0,698,698,698,430,1128,0,0,1,0,2,1,Average,6,0,1980.0,Rough Finished,2,30,0,164,0,0,0,"Abnormal Sale -  trade, foreclosure, short sale",68400
1281,1-STORY 1946 & NEWER,67.0,9808,,Level,College Creek,Normal,7,5,2002,110.0,788,785,1573,1573,0,1573,1,0,2,0,3,1,Good,6,0,2002.0,Rough Finished,2,0,72,0,0,0,0,Normal Sale,227000
1282,1-STORY 1946 & NEWER,50.0,8049,,Level,Timberland,Normal,7,5,1990,54.0,1053,256,1309,1339,0,1339,1,0,2,0,2,1,Average,6,1,1990.0,Finished,2,0,58,0,0,90,0,Normal Sale,180000
1283,1-STORY 1946 & NEWER,61.0,8800,,Level,College Creek,Normal,5,7,1977,0.0,532,364,1040,1040,0,1040,0,0,2,0,3,1,Good,5,0,1977.0,Unfinished,2,0,0,0,0,288,0,Normal Sale,150500
1284,DUPLEX,94.0,9400,,Depression,Mitchell,Normal,6,5,1971,0.0,0,912,912,912,912,1824,0,0,2,2,4,2,Average,8,0,,No Garage,0,128,0,0,0,0,0,Normal Sale,139000
1285,1-1/2 STORY ALL AGES,50.0,9638,,Level,South & West of Iowa State,Adjacent Feeder St,6,7,1919,0.0,0,804,804,1699,748,2447,0,0,2,0,4,1,Good,10,1,1969.0,Unfinished,1,272,0,42,0,116,0,Normal Sale,169000
1286,1-1/2 STORY ALL AGES,50.0,6000,,Level,Brookside,Normal,6,6,1939,0.0,0,780,780,825,587,1412,0,0,1,0,4,1,Average,6,1,1939.0,Unfinished,1,45,0,0,0,0,0,Normal Sale,132500
1287,1-STORY 1946 & NEWER,,9790,,Level,Northwest Ames,Adjacent Feeder St,6,5,1963,451.0,569,678,1328,1328,0,1328,1,0,1,1,3,1,Average,6,2,1963.0,Unfinished,2,0,26,0,0,0,0,Normal Sale,143000
1288,1-STORY 1946 & NEWER,,36500,,Depression,Clear Creek,Normal,5,5,1964,621.0,812,812,1624,1582,0,1582,0,1,2,0,4,1,Average,7,0,1964.0,Unfinished,2,168,198,0,0,0,0,Normal Sale,190000
1289,1-STORY PUD,40.0,5664,,Level,Stone Brook,Normal,8,5,2000,0.0,1158,343,1501,1659,0,1659,1,0,2,0,2,1,Excellent,5,1,2000.0,Finished,2,212,59,0,0,0,0,Normal Sale,278000
1290,2-STORY 1946 & NEWER,86.0,11065,,Level,Northridge Heights,Normal,8,5,2006,788.0,0,1085,1085,1120,850,1970,0,0,2,1,3,1,Excellent,8,1,2006.0,Finished,3,177,74,0,0,0,0,Home was not completed when last assessed (associated with New Homes),281000
1291,SPLIT OR MULTI-LEVEL,,14112,,Level,North Ames,Normal,5,7,1964,86.0,1014,138,1152,1152,0,1152,1,0,1,0,3,1,Average,6,1,1964.0,Rough Finished,2,227,0,0,0,0,0,Normal Sale,180500
1292,2-STORY PUD,21.0,1680,,Level,Briardale,Normal,5,7,1972,268.0,231,399,630,630,672,1302,0,0,2,1,3,1,Average,6,0,1972.0,Unfinished,1,185,0,0,0,0,0,Normal Sale,119500
1293,2-STORY 1945 & OLDER,60.0,6600,,Level,Old Town,Normal,5,4,1892,0.0,0,994,994,1378,994,2372,0,0,2,0,4,2,Average,11,0,1985.0,Rough Finished,1,0,287,0,0,0,0,Normal Sale,107500
1294,2-STORY 1946 & NEWER,78.0,10140,,Level,Northwest Ames,Normal,7,5,1976,0.0,194,638,832,832,832,1664,0,0,2,1,4,1,Average,8,1,1976.0,Rough Finished,2,0,28,0,0,259,0,Normal Sale,162900
1295,1-STORY 1946 & NEWER,60.0,8172,,Level,Edwards,Normal,5,7,1955,0.0,167,697,864,864,0,864,1,0,1,0,2,1,Average,5,0,1957.0,Unfinished,2,0,0,0,0,0,0,Normal Sale,115000
1296,1-STORY 1946 & NEWER,70.0,8400,,Level,North Ames,Adjacent Feeder St,5,5,1968,168.0,1016,36,1052,1052,0,1052,1,0,1,1,3,1,Average,5,0,1968.0,Rough Finished,1,356,0,0,0,0,0,Normal Sale,138500
1297,1-STORY 1946 & NEWER,80.0,8700,,Level,North Ames,Normal,5,6,1963,148.0,776,344,1120,1128,0,1128,1,0,2,0,3,1,Average,6,0,1963.0,Rough Finished,2,192,20,123,0,0,0,Normal Sale,155000
1299,2-STORY 1946 & NEWER,313.0,63887,,Banked,Edwards,Adjacent Feeder St,10,5,2008,796.0,5644,466,6110,4692,950,5642,2,0,2,1,3,1,Excellent,12,3,2008.0,Finished,2,214,292,0,0,0,480,Home was not completed when last assessed (associated with New Homes),160000
1300,1-STORY 1946 & NEWER,75.0,7500,,Level,North Ames,Normal,5,7,1959,0.0,340,0,1246,1246,0,1246,1,0,1,1,3,1,Good,6,0,1959.0,Rough Finished,1,218,0,0,0,0,0,Normal Sale,154000
1301,2-STORY 1946 & NEWER,,10762,,Level,Gilbert,Normal,7,5,1999,344.0,694,284,978,1005,978,1983,0,0,2,1,3,1,Good,9,1,1999.0,Finished,2,0,0,0,0,0,0,Normal Sale,225000
1302,2-STORY 1945 & OLDER,,7500,,Banked,Crawford,Normal,6,7,1942,0.0,547,224,771,753,741,1494,0,0,1,0,3,1,Good,7,2,1942.0,Unfinished,1,0,0,0,0,224,0,Normal Sale,177500
1303,2-STORY 1946 & NEWER,92.0,10120,,Level,Northridge,Normal,8,5,1994,391.0,740,425,1165,1203,1323,2526,1,0,2,1,4,1,Good,8,1,1994.0,Rough Finished,3,309,78,0,0,0,0,Normal Sale,290000
1304,1-STORY 1946 & NEWER,73.0,8688,,Level,Somerset,Normal,7,5,2005,228.0,0,1616,1616,1616,0,1616,0,0,2,0,3,1,Good,7,0,2005.0,Rough Finished,3,208,59,0,0,0,0,Normal Sale,232000
1305,2-STORY PUD,32.0,3363,,Level,Edwards,Normal,7,5,2004,117.0,0,976,976,976,732,1708,0,0,2,0,3,1,Good,7,0,2004.0,Unfinished,2,0,40,0,0,0,0,Normal Sale,130000
1306,1-STORY 1946 & NEWER,108.0,13173,,Level,Northridge Heights,Normal,9,5,2006,300.0,1572,80,1652,1652,0,1652,1,0,2,0,2,1,Excellent,6,2,2006.0,Finished,2,404,102,0,0,0,0,Normal Sale,325000
1307,1-STORY PUD,48.0,6955,,Level,Northridge Heights,Normal,7,5,2005,94.0,0,1368,1368,1368,0,1368,0,0,2,0,2,1,Good,6,1,2005.0,Rough Finished,2,132,35,0,0,0,0,Home was not completed when last assessed (associated with New Homes),202500
1308,1-STORY 1946 & NEWER,60.0,8072,,Level,College Creek,Normal,5,5,1994,0.0,746,244,990,990,0,990,1,0,1,0,3,1,Average,5,0,2000.0,Unfinished,2,0,64,0,0,0,0,Normal Sale,138000
1309,1-STORY 1946 & NEWER,100.0,12000,,Level,Old Town,Normal,5,7,1948,0.0,144,172,924,1122,0,1122,1,0,1,0,2,1,Good,6,0,1948.0,Unfinished,2,0,36,0,0,0,0,Normal Sale,147000
1310,1-STORY 1946 & NEWER,,7153,,Level,Sawyer West,Normal,6,5,1991,88.0,1200,78,1278,1294,0,1294,1,0,2,0,3,1,Good,6,0,1991.0,Rough Finished,2,112,51,0,0,0,0,Normal Sale,179200
1311,1-STORY 1946 & NEWER,100.0,17500,,Level,Crawford,Adjacent Pos Feature,7,8,1959,0.0,1406,496,1902,1902,0,1902,1,0,2,0,3,1,Excellent,7,2,1959.0,Finished,2,0,207,162,0,0,0,Normal Sale,335000
1312,1-STORY 1946 & NEWER,68.0,8814,,Level,College Creek,Normal,7,5,2005,80.0,925,349,1274,1274,0,1274,1,0,2,0,3,1,Good,6,0,2005.0,Rough Finished,2,264,98,0,0,0,0,Home was not completed when last assessed (associated with New Homes),203000
